time,Unnamed: 0,mp_country_code,hospital,sufficient-supply,year,month,day,hour,day_month,count,lat,lon,location
2020-04-28 11:45:03,5500,GB,Edinburgh Western General,True,2020,4,28,11,2020-04-28,63.0,55.962326600000004,-3.2350851,"[55.9623266, -3.2350851]"
2020-04-28 11:45:11,5501,GB,Queen Elizabeth Hospital (Woolwich),True,2020,4,28,11,2020-04-28,219.0,51.477949,0.0500086,"[51.477949, 0.0500086]"
2020-04-28 11:45:33,5502,GB,Northampton General Hospital ( Acute ),False,2020,4,28,11,2020-04-28,60.0,52.23613659999999,-0.8842779000000001,"[52.23613659999999, -0.8842779]"
2020-04-28 11:46:37,5503,GB,St Mary's Hospital (Paddington),False,2020,4,28,11,2020-04-28,421.0,51.517348299999995,-0.1742553,"[51.5173483, -0.1742553]"
2020-04-28 11:46:42,5504,GB,Medway Maritime Hospital (rehab-Front Block),True,2020,4,28,11,2020-04-28,272.0,51.3796444,0.5416721999999999,"[51.3796444, 0.5416722]"
2020-04-28 11:48:28,5505,GB,West Middlesex University Hospital,True,2020,4,28,11,2020-04-28,181.0,51.473278,-0.3243848,"[51.473278, -0.3243848]"
2020-04-28 11:48:29,5506,GB,Royal Free Hospital,True,2020,4,28,11,2020-04-28,318.0,51.55314749999999,-0.1659994,"[51.55314749999999, -0.1659994]"
2020-04-28 11:48:41,5507,GB,Northampton General Hospital ( Acute ),False,2020,4,28,11,2020-04-28,60.0,52.23613659999999,-0.8842779000000001,"[52.23613659999999, -0.8842779]"
2020-04-28 11:50:13,5509,GB,Glangwili General Hospital,False,2020,4,28,11,2020-04-28,60.0,51.8680989,-4.2839238,"[51.8680989, -4.2839238]"
2020-04-28 11:50:13,5510,GB,Lister Hospital,True,2020,4,28,11,2020-04-28,379.0,51.92415810000001,-0.2126828,"[51.92415810000001, -0.2126828]"
2020-04-28 11:52:40,5511,GB,Stepping Hill Hospital,True,2020,4,28,11,2020-04-28,93.0,53.3843913,-2.1330857000000005,"[53.3843913, -2.1330857]"
2020-04-28 11:53:02,5512,GB,Maidstone District General Hospital,False,2020,4,28,11,2020-04-28,70.0,51.2747712,0.485145,"[51.2747712, 0.485145]"
2020-04-28 11:54:06,5514,GB,Royal United Hospital,True,2020,4,28,11,2020-04-28,169.0,51.3918072,-2.3907418,"[51.3918072, -2.3907418]"
2020-04-28 11:54:44,5515,GB,Chelsea and Westminster,True,2020,4,28,11,2020-04-28,211.0,51.4849533,-0.182401,"[51.4849533, -0.182401]"
2020-04-28 11:54:55,5516,GB,University Hospital Coventry/Warwickshire,True,2020,4,28,11,2020-04-28,19.0,52.4211586,-1.4376871999999998,"[52.4211586, -1.4376872]"
2020-04-28 11:55:27,5517,GB,Basildon University Hospital,True,2020,4,28,11,2020-04-28,117.0,51.5587488,0.4528707,"[51.5587488, 0.4528707]"
2020-04-28 11:55:56,5518,GB,Barnet Hospital,False,2020,4,28,11,2020-04-28,199.0,51.650633299999996,-0.21448649999999997,"[51.6506333, -0.2144865]"
2020-04-28 11:57:07,5519,GB,Prince Charles Hospital,False,2020,4,28,11,2020-04-28,11.0,51.7641073,-3.3861068999999997,"[51.7641073, -3.3861069]"
2020-04-28 11:58:23,5520,GB,Cambridge University Hospital,True,2020,4,28,11,2020-04-28,272.0,52.1751006,0.1407275,"[52.1751006, 0.1407275]"
2020-04-28 11:59:38,5521,GB,Queen Elizabeth Hospital (Woolwich),True,2020,4,28,11,2020-04-28,219.0,51.477949,0.0500086,"[51.477949, 0.0500086]"
2020-04-28 12:02:05,5522,GB,Chelsea and Westminster,False,2020,4,28,12,2020-04-28,211.0,51.4849533,-0.182401,"[51.4849533, -0.182401]"
2020-04-28 12:04:40,5523,GB,North Middlesex Hospital,True,2020,4,28,12,2020-04-28,276.0,51.613121899999996,-0.07434059999999999,"[51.6131219, -0.07434059999999999]"
2020-04-28 12:04:56,5524,GB,Southampton General Hospital,False,2020,4,28,12,2020-04-28,496.0,50.9353084,-1.434833,"[50.9353084, -1.434833]"
2020-04-28 12:06:03,5525,GB,Arrowe Park Hospital,True,2020,4,28,12,2020-04-28,119.0,53.369813,-3.0953283,"[53.369813, -3.0953283]"
2020-04-28 12:06:28,5526,GB,Royal Blackburn,True,2020,4,28,12,2020-04-28,54.0,53.735390100000004,-2.4619976,"[53.7353901, -2.4619976]"
2020-04-28 12:06:44,5527,GB,Queen Elizabeth University Hospital (Glasgow),True,2020,4,28,12,2020-04-28,185.0,55.8624213,-4.3404361,"[55.8624213, -4.3404361]"
2020-04-28 12:07:34,5528,GB,Medway Maritime Hospital (rehab-Front Block),False,2020,4,28,12,2020-04-28,272.0,51.3796444,0.5416721999999999,"[51.3796444, 0.5416722]"
2020-04-28 12:09:47,5530,GB,King's College Hospital,True,2020,4,28,12,2020-04-28,364.0,51.468140399999996,-0.0938548,"[51.4681404, -0.0938548]"
2020-04-28 12:11:37,5535,GB,Royal Free Hospital,False,2020,4,28,12,2020-04-28,318.0,51.55314749999999,-0.1659994,"[51.55314749999999, -0.1659994]"
2020-04-28 12:11:41,5536,GB,Watford General Hospital,False,2020,4,28,12,2020-04-28,117.0,51.648629,-0.40326069999999997,"[51.648629, -0.4032607]"
2020-04-28 12:11:48,5537,GB,Royal United Hospital,True,2020,4,28,12,2020-04-28,169.0,51.3918072,-2.3907418,"[51.3918072, -2.3907418]"
2020-04-28 12:11:52,5538,GB,Northampton General Hospital ( Acute ),False,2020,4,28,12,2020-04-28,60.0,52.23613659999999,-0.8842779000000001,"[52.23613659999999, -0.8842779]"
2020-04-28 12:12:21,5539,GB,Royal Victoria Hospital (Belfast),True,2020,4,28,12,2020-04-28,243.0,54.5939628,-5.9532300000000005,"[54.5939628, -5.95323]"
2020-04-28 12:13:36,5540,GB,Queen Alexandra Hospital,False,2020,4,28,12,2020-04-28,161.0,50.84998299999999,-1.0700809,"[50.84998299999999, -1.0700809]"
2020-04-28 12:15:31,5541,GB,City Hospital,True,2020,4,28,12,2020-04-28,67.0,52.4874527,-1.9325148,"[52.4874527, -1.9325148]"
2020-04-28 12:15:31,5542,GB,Watford General Hospital,False,2020,4,28,12,2020-04-28,117.0,51.648629,-0.40326069999999997,"[51.648629, -0.4032607]"
2020-04-28 12:15:34,5543,GB,Queen Elizabeth Hospital (Woolwich),False,2020,4,28,12,2020-04-28,219.0,51.477949,0.0500086,"[51.477949, 0.0500086]"
2020-04-28 12:15:41,5544,GB,Royal Gwent Hospital,True,2020,4,28,12,2020-04-28,171.0,51.5798532,-2.9975202999999997,"[51.5798532, -2.9975203]"
2020-04-28 12:15:42,5545,GB,Colchester General Hospital,False,2020,4,28,12,2020-04-28,131.0,51.909856700000006,0.8988999000000001,"[51.9098567, 0.8988999000000001]"
2020-04-28 12:15:50,5546,GB,Norfolk and Norwich University Hospital,True,2020,4,28,12,2020-04-28,87.0,52.6180858,1.2210669,"[52.6180858, 1.2210669]"
2020-04-28 12:16:02,5547,GB,Warrington Hospital,True,2020,4,28,12,2020-04-28,132.0,53.3940422,-2.6108215,"[53.3940422, -2.6108215]"
2020-04-28 12:17:03,5549,GB,Queen Elizabeth Hospital (Woolwich),True,2020,4,28,12,2020-04-28,219.0,51.477949,0.0500086,"[51.477949, 0.0500086]"
2020-04-28 12:18:36,5550,GB,Musgrove Park Hospital,True,2020,4,28,12,2020-04-28,110.0,51.011840899999996,-3.1203529999999997,"[51.0118409, -3.120353]"
2020-04-28 12:19:29,5551,GB,Northwick Park & St Marks Hospital,False,2020,4,28,12,2020-04-28,347.0,51.5759194,-0.32023359999999995,"[51.5759194, -0.3202336]"
2020-04-28 12:20:35,5553,GB,Barnet Hospital - General Medicine,False,2020,4,28,12,2020-04-28,3.0,51.650633299999996,-0.21448649999999997,"[51.6506333, -0.2144865]"
2020-04-28 12:20:37,5554,GB,Bristol Royal Infirmary,True,2020,4,28,12,2020-04-28,167.0,51.458344,-2.5967856,"[51.458344, -2.5967856]"
2020-04-28 12:20:38,5555,GB,Peterborough City Hospital,False,2020,4,28,12,2020-04-28,51.0,52.583792599999995,-0.2785687,"[52.5837926, -0.2785687]"
2020-04-28 12:20:45,5556,GB,The Royal Bolton Hospital,False,2020,4,28,12,2020-04-28,80.0,53.5524262,-2.4300561000000003,"[53.5524262, -2.4300561]"
2020-04-28 12:21:13,5557,GB,Princess Alexandra Hospital,True,2020,4,28,12,2020-04-28,130.0,51.77104989999999,0.0858092,"[51.77104989999999, 0.0858092]"
2020-04-28 12:23:14,5558,GB,Watford General Hospital,True,2020,4,28,12,2020-04-28,117.0,51.648629,-0.40326069999999997,"[51.648629, -0.4032607]"
2020-04-28 12:24:30,5560,GB,King's College Hospital,True,2020,4,28,12,2020-04-28,364.0,51.468140399999996,-0.0938548,"[51.4681404, -0.0938548]"
2020-04-28 12:25:49,5561,GB,Lewisham Hospital,True,2020,4,28,12,2020-04-28,199.0,51.45306249999999,-0.017013900000000002,"[51.45306249999999, -0.0170139]"
2020-04-28 12:25:58,5562,GB,Salford Royal Hospitals NHS Trust,True,2020,4,28,12,2020-04-28,127.0,53.48748199999999,-2.3238955000000003,"[53.487482, -2.3238955]"
2020-04-28 12:26:09,5563,GB,Medway Maritime Hospital (rehab-Front Block),True,2020,4,28,12,2020-04-28,272.0,51.3796444,0.5416721999999999,"[51.3796444, 0.5416722]"
2020-04-28 12:27:46,5565,GB,Cambridge University Hospital,True,2020,4,28,12,2020-04-28,272.0,52.1751006,0.1407275,"[52.1751006, 0.1407275]"
2020-04-28 12:30:01,5567,GB,Royal Free Hospital,True,2020,4,28,12,2020-04-28,318.0,51.55314749999999,-0.1659994,"[51.55314749999999, -0.1659994]"
2020-04-28 12:30:23,5570,GB,Royal Gwent Hospital,True,2020,4,28,12,2020-04-28,171.0,51.5798532,-2.9975202999999997,"[51.5798532, -2.9975203]"
2020-04-28 12:30:31,5571,GB,Whipps Cross University Hospital,True,2020,4,28,12,2020-04-28,262.0,51.5785992,0.0023228999999999997,"[51.5785992, 0.0023229]"
2020-04-28 12:30:43,5572,GB,Royal Infirmary of Edinburgh,True,2020,4,28,12,2020-04-28,130.0,55.92150649999999,-3.1357575,"[55.9215065, -3.1357575]"
2020-04-28 12:31:02,5573,GB,University Hospital Coventry/Warwickshire,True,2020,4,28,12,2020-04-28,19.0,52.4211586,-1.4376871999999998,"[52.4211586, -1.4376872]"
2020-04-28 12:31:07,5574,GB,Royal London Hospital,True,2020,4,28,12,2020-04-28,320.0,51.5182221,-0.058517599999999996,"[51.5182221, -0.0585176]"
2020-04-28 12:32:38,5575,GB,Lewisham Hospital,False,2020,4,28,12,2020-04-28,199.0,51.45306249999999,-0.017013900000000002,"[51.45306249999999, -0.0170139]"
2020-04-28 12:32:45,5576,GB,Gloucester Royal Hospital,True,2020,4,28,12,2020-04-28,113.0,51.8660784,-2.232898,"[51.8660784, -2.232898]"
2020-04-28 12:33:06,5578,GB,Birmingham Heartlands Hospital,False,2020,4,28,12,2020-04-28,80.0,52.47878499999999,-1.8297332999999998,"[52.47878499999999, -1.8297333]"
2020-04-28 12:33:28,5579,GB,Maidstone District General Hospital,True,2020,4,28,12,2020-04-28,70.0,51.2747712,0.485145,"[51.2747712, 0.485145]"
2020-04-28 12:34:07,5580,GB,Lister Hospital,True,2020,4,28,12,2020-04-28,379.0,51.92415810000001,-0.2126828,"[51.92415810000001, -0.2126828]"
2020-04-28 12:34:21,5581,GB,Croydon University Hospital,False,2020,4,28,12,2020-04-28,148.0,51.3892939,-0.11118610000000001,"[51.3892939, -0.1111861]"
2020-04-28 12:34:30,5582,GB,Bristol Royal Infirmary Staff,True,2020,4,28,12,2020-04-28,4.0,51.458344,-2.5967856,"[51.458344, -2.5967856]"
2020-04-28 12:35:36,5583,GB,North Bristol NHS Trust,True,2020,4,28,12,2020-04-28,40.0,51.4982841,-2.5915971,"[51.4982841, -2.5915971]"
2020-04-28 12:35:53,5584,GB,Wythenshawe Hospital,False,2020,4,28,12,2020-04-28,104.0,53.38909920000001,-2.2930843999999997,"[53.3890992, -2.2930844]"
2020-04-28 12:37:03,5586,GB,Manchester Royal Infirmary,True,2020,4,28,12,2020-04-28,250.0,53.4623895,-2.2259707000000004,"[53.4623895, -2.2259707]"
2020-04-28 12:37:16,5587,GB,Whipps Cross University Hospital,True,2020,4,28,12,2020-04-28,262.0,51.5785992,0.0023228999999999997,"[51.5785992, 0.0023229]"
2020-04-28 12:37:30,5588,GB,King's College Hospital,False,2020,4,28,12,2020-04-28,364.0,51.468140399999996,-0.0938548,"[51.4681404, -0.0938548]"
2020-04-28 12:37:55,5589,GB,Basingstoke and North Hampshire Hospital,True,2020,4,28,12,2020-04-28,72.0,51.28018669999999,-1.1110593,"[51.28018669999999, -1.1110593]"
2020-04-28 12:38:24,5590,GB,St Peter's Hospital,True,2020,4,28,12,2020-04-28,105.0,51.3773496,-0.5276927,"[51.3773496, -0.5276927]"
2020-04-28 12:39:11,5591,GB,West Middlesex University Hospital,True,2020,4,28,12,2020-04-28,181.0,51.473278,-0.3243848,"[51.473278, -0.3243848]"
2020-04-28 12:39:43,5592,GB,Royal Cornwall Hospital (treliske),True,2020,4,28,12,2020-04-28,131.0,50.265969,-5.091921900000001,"[50.265969, -5.0919219]"
2020-04-28 12:40:00,5593,GB,Cambridge University Hospital,True,2020,4,28,12,2020-04-28,272.0,52.1751006,0.1407275,"[52.1751006, 0.1407275]"
2020-04-28 12:40:25,5594,GB,John Radcliffe Hospital,True,2020,4,28,12,2020-04-28,302.0,51.7642667,-1.2205514,"[51.7642667, -1.2205514]"
2020-04-28 12:40:37,5595,GB,East Surrey Hospital,True,2020,4,28,12,2020-04-28,139.0,51.2189735,-0.16240179999999999,"[51.2189735, -0.1624018]"
2020-04-28 12:41:01,5597,GB,University College London Hospital NHS Trust,True,2020,4,28,12,2020-04-28,430.0,51.5218467,-0.1218867,"[51.5218467, -0.1218867]"
2020-04-28 12:41:02,5598,GB,Kettering General Hospital,False,2020,4,28,12,2020-04-28,76.0,52.4018398,-0.7416706,"[52.4018398, -0.7416706]"
2020-04-28 12:41:09,5599,GB,University College London Hospital NHS Trust,True,2020,4,28,12,2020-04-28,430.0,51.5218467,-0.1218867,"[51.5218467, -0.1218867]"
2020-04-28 12:42:22,5602,GB,Bristol Royal Infirmary,True,2020,4,28,12,2020-04-28,167.0,51.458344,-2.5967856,"[51.458344, -2.5967856]"
2020-04-28 12:43:26,5603,GB,Southampton General Hospital,False,2020,4,28,12,2020-04-28,496.0,50.9353084,-1.434833,"[50.9353084, -1.434833]"
2020-04-28 12:43:36,5604,GB,Croydon University Hospital,True,2020,4,28,12,2020-04-28,148.0,51.3892939,-0.11118610000000001,"[51.3892939, -0.1111861]"
2020-04-28 12:43:38,5605,GB,Belfast City Hospital,False,2020,4,28,12,2020-04-28,70.0,54.587819999999994,-5.942200499999998,"[54.58782, -5.942200499999999]"
2020-04-28 12:44:26,5606,GB,Royal Free Hospital,True,2020,4,28,12,2020-04-28,318.0,51.55314749999999,-0.1659994,"[51.55314749999999, -0.1659994]"
2020-04-28 12:44:30,5607,GB,Kent and Canterbury Hospital,False,2020,4,28,12,2020-04-28,7.0,51.2656432,1.0870102,"[51.2656432, 1.0870102]"
2020-04-28 12:45:27,5608,GB,Morriston Hospital,True,2020,4,28,12,2020-04-28,48.0,51.6840876,-3.9340387999999997,"[51.6840876, -3.9340388]"
2020-04-28 12:45:29,5609,GB,St George's (London),True,2020,4,28,12,2020-04-28,493.0,51.427401,-0.1749356,"[51.427401, -0.1749356]"
2020-04-28 12:45:30,5610,GB,Broadgreen Hospital,True,2020,4,28,12,2020-04-28,3.0,53.4108027,-2.8953921,"[53.4108027, -2.8953921]"
2020-04-28 12:46:44,5612,GB,St George's (London),True,2020,4,28,12,2020-04-28,493.0,51.427401,-0.1749356,"[51.427401, -0.1749356]"
2020-04-28 12:47:08,5613,GB,Manchester Royal Infirmary,True,2020,4,28,12,2020-04-28,250.0,53.4623895,-2.2259707000000004,"[53.4623895, -2.2259707]"
2020-04-28 12:47:30,5614,GB,Royal Glamorgan Hospital,True,2020,4,28,12,2020-04-28,10.0,51.547627500000004,-3.3909207,"[51.5476275, -3.3909207]"
2020-04-28 12:47:44,5615,GB,Arrowe Park Hospital,False,2020,4,28,12,2020-04-28,119.0,53.369813,-3.0953283,"[53.369813, -3.0953283]"
2020-04-28 12:48:21,5616,GB,Charing Cross,False,2020,4,28,12,2020-04-28,262.0,51.50813640000001,-0.12476179999999999,"[51.50813640000001, -0.1247618]"
2020-04-28 12:48:32,5617,GB,Cambridge University Hospital,False,2020,4,28,12,2020-04-28,272.0,52.1751006,0.1407275,"[52.1751006, 0.1407275]"
2020-04-28 12:49:53,5618,GB,Royal Free Hospital,True,2020,4,28,12,2020-04-28,318.0,51.55314749999999,-0.1659994,"[51.55314749999999, -0.1659994]"
2020-04-28 12:49:57,5619,GB,Northwick Park & St Marks Hospital,False,2020,4,28,12,2020-04-28,347.0,51.5759194,-0.32023359999999995,"[51.5759194, -0.3202336]"
2020-04-28 12:50:38,5621,GB,Royal Preston Hospital,True,2020,4,28,12,2020-04-28,189.0,53.790866799999996,-2.7040145,"[53.7908668, -2.7040145]"
2020-04-28 12:50:50,5622,GB,Great Ormond Street Hospital NHS Trust,True,2020,4,28,12,2020-04-28,265.0,51.5218626,-0.1207462,"[51.5218626, -0.1207462]"
2020-04-28 12:50:56,5623,GB,Whipps Cross University Hospital,True,2020,4,28,12,2020-04-28,262.0,51.5785992,0.0023228999999999997,"[51.5785992, 0.0023229]"
2020-04-28 12:50:59,5624,GB,St Mary's Hospital (Paddington),False,2020,4,28,12,2020-04-28,421.0,51.517348299999995,-0.1742553,"[51.5173483, -0.1742553]"
2020-04-28 12:51:04,5625,GB,Kingston Hospital,True,2020,4,28,12,2020-04-28,195.0,51.4150364,-0.2820917,"[51.4150364, -0.2820917]"
2020-04-28 12:52:35,5626,GB,Southampton General Hospital,True,2020,4,28,12,2020-04-28,496.0,50.9353084,-1.434833,"[50.9353084, -1.434833]"
2020-04-28 12:54:03,5627,GB,St James's University Hospital,True,2020,4,28,12,2020-04-28,102.0,53.807603500000006,-1.5220971,"[53.8076035, -1.5220971]"
2020-04-28 12:54:18,5628,GB,Royal Infirmary of Edinburgh,True,2020,4,28,12,2020-04-28,130.0,55.92150649999999,-3.1357575,"[55.9215065, -3.1357575]"
2020-04-28 12:54:55,5629,GB,Chelsea and Westminster,True,2020,4,28,12,2020-04-28,211.0,51.4849533,-0.182401,"[51.4849533, -0.182401]"
2020-04-28 12:55:05,5630,GB,The Royal Liverpool University Hospital,False,2020,4,28,12,2020-04-28,20.0,53.4093831,-2.9641248,"[53.4093831, -2.9641248]"
2020-04-28 12:55:33,5631,GB,Wrexham Maelor Hospital,True,2020,4,28,12,2020-04-28,49.0,53.0470664,-3.0090967999999996,"[53.0470664, -3.0090968]"
2020-04-28 12:55:47,5632,GB,Princess Alexandra Hospital,False,2020,4,28,12,2020-04-28,130.0,51.77104989999999,0.0858092,"[51.77104989999999, 0.0858092]"
2020-04-28 12:55:48,5633,GB,St Peter's Hospital,False,2020,4,28,12,2020-04-28,105.0,51.3773496,-0.5276927,"[51.3773496, -0.5276927]"
2020-04-28 12:55:54,5634,GB,University Hospital of Wales,False,2020,4,28,12,2020-04-28,239.0,51.507114200000004,-3.1902633,"[51.5071142, -3.1902633]"
2020-04-28 12:56:01,5635,GB,Charing Cross,True,2020,4,28,12,2020-04-28,262.0,51.50813640000001,-0.12476179999999999,"[51.50813640000001, -0.1247618]"
2020-04-28 12:56:05,5636,GB,St George's (London),True,2020,4,28,12,2020-04-28,493.0,51.427401,-0.1749356,"[51.427401, -0.1749356]"
2020-04-28 12:56:21,5637,GB,Luton and Dunstable Hospital,False,2020,4,28,12,2020-04-28,92.0,51.894793299999996,-0.47463710000000003,"[51.8947933, -0.4746371]"
2020-04-28 12:56:26,5638,GB,Gloucester Royal Hospital,True,2020,4,28,12,2020-04-28,113.0,51.8660784,-2.232898,"[51.8660784, -2.232898]"
2020-04-28 12:57:57,5639,GB,Cheltenham General Hospital,True,2020,4,28,12,2020-04-28,35.0,51.8926005,-2.0718572,"[51.8926005, -2.0718572]"
2020-04-28 12:58:00,5640,GB,St George's (London),True,2020,4,28,12,2020-04-28,493.0,51.427401,-0.1749356,"[51.427401, -0.1749356]"
2020-04-28 12:58:08,5641,GB,Salford Royal Hospitals NHS Trust,False,2020,4,28,12,2020-04-28,127.0,53.48748199999999,-2.3238955000000003,"[53.487482, -2.3238955]"
2020-04-28 12:58:19,5643,GB,Royal Glamorgan Hospital,True,2020,4,28,12,2020-04-28,10.0,51.547627500000004,-3.3909207,"[51.5476275, -3.3909207]"
2020-04-28 12:59:04,5645,GB,Barnet Hospital,False,2020,4,28,12,2020-04-28,199.0,51.650633299999996,-0.21448649999999997,"[51.6506333, -0.2144865]"
2020-04-28 13:00:12,5646,GB,Royal Gwent Hospital,False,2020,4,28,13,2020-04-28,171.0,51.5798532,-2.9975202999999997,"[51.5798532, -2.9975203]"
2020-04-28 13:00:13,5647,GB,North Manchester General Hospital,True,2020,4,28,13,2020-04-28,93.0,53.51849250000001,-2.2301193,"[53.5184925, -2.2301193]"
2020-04-28 13:00:15,5648,GB,Frimley Park Hospital,True,2020,4,28,13,2020-04-28,208.0,51.319438,-0.7405398999999999,"[51.319438, -0.7405398999999999]"
2020-04-28 13:00:18,5649,GB,New Cross Hospital,True,2020,4,28,13,2020-04-28,78.0,52.5995052,-2.0953929000000002,"[52.5995052, -2.0953929]"
2020-04-28 13:00:20,5650,GB,Peterborough City Hospital,False,2020,4,28,13,2020-04-28,51.0,52.583792599999995,-0.2785687,"[52.5837926, -0.2785687]"
2020-04-28 13:01:07,5651,GB,Royal Sussex County Hospital,False,2020,4,28,13,2020-04-28,180.0,50.8193472,-0.1182958,"[50.8193472, -0.1182958]"
2020-04-28 13:01:23,5652,GB,Princess Alexandra Hospital,True,2020,4,28,13,2020-04-28,130.0,51.77104989999999,0.0858092,"[51.77104989999999, 0.0858092]"
2020-04-28 13:04:38,5653,GB,Northwick Park & St Marks Hospital,True,2020,4,28,13,2020-04-28,347.0,51.5759194,-0.32023359999999995,"[51.5759194, -0.3202336]"
2020-04-28 13:05:16,5654,GB,Glan Clwyd Hospital,False,2020,4,28,13,2020-04-28,25.0,53.272158,-3.4949477,"[53.272158, -3.4949477]"
2020-04-28 13:05:31,5655,GB,Southampton General Hospital,True,2020,4,28,13,2020-04-28,496.0,50.9353084,-1.434833,"[50.9353084, -1.434833]"
2020-04-28 13:06:17,5656,GB,University College London Hospital NHS Trust,True,2020,4,28,13,2020-04-28,430.0,51.5218467,-0.1218867,"[51.5218467, -0.1218867]"
2020-04-28 13:06:34,5657,GB,Inverclyde Royal Hospital,False,2020,4,28,13,2020-04-28,21.0,55.9439639,-4.809345299999999,"[55.9439639, -4.809345299999999]"
2020-04-28 13:06:51,5658,GB,Ipswich Hospital,False,2020,4,28,13,2020-04-28,43.0,52.0579075,1.1981153,"[52.0579075, 1.1981153]"
2020-04-28 13:07:03,5659,GB,Royal Free COVID-19,True,2020,4,28,13,2020-04-28,11.0,51.55314749999999,-0.1659994,"[51.55314749999999, -0.1659994]"
2020-04-28 13:07:25,5660,GB,Royal Victoria Hospital (Belfast),False,2020,4,28,13,2020-04-28,243.0,54.5939628,-5.9532300000000005,"[54.5939628, -5.95323]"
2020-04-28 13:08:12,5661,GB,North Bristol NHS Trust,True,2020,4,28,13,2020-04-28,40.0,51.4982841,-2.5915971,"[51.4982841, -2.5915971]"
2020-04-28 13:10:40,5663,GB,Queen Elizabeth Hospital (Birmingham),True,2020,4,28,13,2020-04-28,248.0,52.4512054,-1.9429313000000001,"[52.4512054, -1.9429313]"
2020-04-28 13:11:35,5664,GB,Luton and Dunstable Hospital,False,2020,4,28,13,2020-04-28,92.0,51.894793299999996,-0.47463710000000003,"[51.8947933, -0.4746371]"
2020-04-28 13:12:08,5665,GB,North Middlesex Hospital,True,2020,4,28,13,2020-04-28,276.0,51.613121899999996,-0.07434059999999999,"[51.6131219, -0.07434059999999999]"
2020-04-28 13:12:14,5666,GB,Bristol Royal Hospital For Children,True,2020,4,28,13,2020-04-28,49.0,51.4578197,-2.597301,"[51.4578197, -2.597301]"
2020-04-28 13:12:29,5667,GB,Bristol Royal Infirmary,True,2020,4,28,13,2020-04-28,167.0,51.458344,-2.5967856,"[51.458344, -2.5967856]"
2020-04-28 13:12:43,5668,GB,Royal Blackburn,True,2020,4,28,13,2020-04-28,54.0,53.735390100000004,-2.4619976,"[53.7353901, -2.4619976]"
2020-04-28 13:12:45,5669,GB,Royal Blackburn,True,2020,4,28,13,2020-04-28,54.0,53.735390100000004,-2.4619976,"[53.7353901, -2.4619976]"
2020-04-28 13:13:14,5670,GB,St James's University Hospital,True,2020,4,28,13,2020-04-28,102.0,53.807603500000006,-1.5220971,"[53.8076035, -1.5220971]"
2020-04-28 13:13:40,5672,GB,Royal Infirmary of Edinburgh,True,2020,4,28,13,2020-04-28,130.0,55.92150649999999,-3.1357575,"[55.9215065, -3.1357575]"
2020-04-28 13:14:56,5673,GB,Leicester Royal Infirmary,False,2020,4,28,13,2020-04-28,204.0,52.6257466,-1.1354407,"[52.6257466, -1.1354407]"
2020-04-28 13:14:58,5674,GB,Guy's Hospital,True,2020,4,28,13,2020-04-28,72.0,51.5031922,-0.08679279999999999,"[51.5031922, -0.08679279999999999]"
2020-04-28 13:15:02,5675,GB,Leicester Royal Infirmary,True,2020,4,28,13,2020-04-28,204.0,52.6257466,-1.1354407,"[52.6257466, -1.1354407]"
2020-04-28 13:15:28,5676,GB,East Surrey Hospital,True,2020,4,28,13,2020-04-28,139.0,51.2189735,-0.16240179999999999,"[51.2189735, -0.1624018]"
2020-04-28 13:15:33,5677,GB,Worthing Hospital,True,2020,4,28,13,2020-04-28,73.0,50.8166569,-0.3636178,"[50.8166569, -0.3636178]"
2020-04-28 13:15:51,5678,GB,Sandwell General Hospital,True,2020,4,28,13,2020-04-28,114.0,52.5273566,-1.9878843999999998,"[52.5273566, -1.9878844]"
2020-04-28 13:17:50,5679,GB,Royal Infirmary of Edinburgh,True,2020,4,28,13,2020-04-28,130.0,55.92150649999999,-3.1357575,"[55.9215065, -3.1357575]"
2020-04-28 13:17:51,5680,GB,Birmingham Children's Hospital,True,2020,4,28,13,2020-04-28,10.0,52.4847654,-1.8937147,"[52.4847654, -1.8937147]"
2020-04-28 13:18:02,5681,GB,Lewisham Hospital,True,2020,4,28,13,2020-04-28,199.0,51.45306249999999,-0.017013900000000002,"[51.45306249999999, -0.0170139]"
2020-04-28 13:20:15,5682,GB,Royal Liverpool University Hospital,True,2020,4,28,13,2020-04-28,119.0,53.4093831,-2.9641248,"[53.4093831, -2.9641248]"
2020-04-28 13:20:31,5683,GB,Salford Royal Hospitals NHS Trust,True,2020,4,28,13,2020-04-28,127.0,53.48748199999999,-2.3238955000000003,"[53.487482, -2.3238955]"
2020-04-28 13:21:39,5684,GB,Royal Sussex County Hospital,True,2020,4,28,13,2020-04-28,180.0,50.8193472,-0.1182958,"[50.8193472, -0.1182958]"
2020-04-28 13:23:11,5685,GB,Leicester Royal Infirmary,True,2020,4,28,13,2020-04-28,204.0,52.6257466,-1.1354407,"[52.6257466, -1.1354407]"
2020-04-28 13:23:15,5686,GB,Hull Royal Infirmary,True,2020,4,28,13,2020-04-28,79.0,53.7432787,-0.3581106,"[53.7432787, -0.3581106]"
2020-04-28 13:24:08,5687,GB,University College London Hospital NHS Trust,True,2020,4,28,13,2020-04-28,430.0,51.5218467,-0.1218867,"[51.5218467, -0.1218867]"
2020-04-28 13:24:50,5688,GB,John Radcliffe Hospital,True,2020,4,28,13,2020-04-28,302.0,51.7642667,-1.2205514,"[51.7642667, -1.2205514]"
