,time,mp_country_code,hospital,sufficient-supply,distinct_id
4593,2020-04-27 14:33:24,GB,Medway Maritime Hospital (rehab-Front Block),True,fbfa6aaa-6fc8-4165-a6c3-2832f33a6401
4594,2020-04-27 14:33:42,GB,Royal United Hospital,False,e399349d-c446-46ac-9fe3-81448672ba56
4595,2020-04-27 14:34:07,GB,Warwick Hospital,True,24aca96b-4bd6-4d7b-a7cf-44a2c64cd009
4596,2020-04-27 14:34:25,GB,Manchester Royal Infirmary,True,6ba50987-22bd-4b4c-a8c9-c5111aa7e572
4597,2020-04-27 14:34:25,GB,Manchester Royal Infirmary,True,6ba50987-22bd-4b4c-a8c9-c5111aa7e572
4598,2020-04-27 14:34:44,GB,Queen Elizabeth Hospital (Woolwich),True,32996
4599,2020-04-27 14:34:45,GB,Cheltenham General Hospital,True,16022
4600,2020-04-27 14:35:08,GB,Barnet Hospital - General Medicine,True,bfd959f0-ee60-4438-a2c4-93ba0aed087e
4601,2020-04-27 14:35:47,GB,West Middlesex University Hospital,False,43572
4602,2020-04-27 14:36:21,GB,Warrington Hospital,True,1eea554b-ba6f-47fe-97a2-dca8779b5f53
4603,2020-04-27 14:37:14,GB,Wythenshawe Hospital,True,5d7269fb-56bb-43df-9587-eec38b6c45aa
4604,2020-04-27 14:37:17,GB,Aintree Hospital,False,7051c6c8-120d-422c-95f6-b51db53dafb9
4605,2020-04-27 14:38:12,GB,Royal Preston Hospital,True,800014059
4606,2020-04-27 14:38:13,GB,Whipps Cross University Hospital,True,956
4607,2020-04-27 14:39:35,GB,Basingstoke and North Hampshire Hospital,True,0d7015df-3181-4ac0-b3ea-c03bd4e414b4
4608,2020-04-27 14:39:35,GB,Basingstoke and North Hampshire Hospital,True,0d7015df-3181-4ac0-b3ea-c03bd4e414b4
4609,2020-04-27 14:40:23,GB,Royal Berkshire Hospital,False,6233
4610,2020-04-27 14:40:31,GB,Musgrove Park Hospital,True,699021e0-700a-4691-b4e5-6df645c07569
4611,2020-04-27 14:41:49,GB,Emergency Medicine - St Helier Hospital (MAIN),True,48332
4612,2020-04-27 14:42:50,GB,Addenbrookes - Transplant Surgery,True,8fc50938-1092-41a1-8718-465209f4a89e
4613,2020-04-27 14:44:26,GB,Royal Liverpool University Hospital,True,46556
4614,2020-04-27 14:45:24,GB,University Hospital Aintree,False,c4bddf61-ee38-4f62-99bd-b414c349dee9
4615,2020-04-27 14:45:24,GB,University Hospital Aintree,False,c4bddf61-ee38-4f62-99bd-b414c349dee9
4616,2020-04-27 14:45:34,GB,Lewisham Hospital,True,800005174
4617,2020-04-27 14:45:55,GB,Whiston Hospital,False,800009505
4618,2020-04-27 14:46:07,GB,St George's (London),True,4b2f187c-dc8f-4402-a716-da36e0a3fe80
4619,2020-04-27 14:46:18,MT,Mater Dei Hospital (Malta),True,24cb9f42-4a54-4a91-b6df-905bfc956233
4620,2020-04-27 14:46:41,GB,Hammersmith Hospital,False,45477
4621,2020-04-27 14:47:14,GB,Warwick Hospital,True,5c58275a-cff4-483a-9358-82e3f9f82a39
4622,2020-04-27 14:47:19,GB,University Hospital Llandough,True,2533
4623,2020-04-27 14:48:07,GB,University College London Hospital NHS Trust,True,47888
4624,2020-04-27 14:49:05,MT,Mater Dei Hospital (Malta),True,11961
4625,2020-04-27 14:49:33,GB,East Surrey Hospital,True,d5083873-7d97-4c4a-b39c-1a6b9670ce58
4626,2020-04-27 14:50:21,GB,Mater Hospital COVID info,True,43285
4627,2020-04-27 14:50:35,GB,Salisbury District Hospital,True,f2cf9471-1ba4-4340-a214-f42de9ef81fd
4628,2020-04-27 14:51:15,GB,Glenfield General Hospital,True,42272
4629,2020-04-27 14:51:52,GB,Royal London Hospital,True,32b4b515-ec5e-4a9a-9b2e-0b22c3d9e3df
4630,2020-04-27 14:52:09,GB,North Middlesex Hospital,False,935591db-dba4-4039-bef0-d00fd734a7c8
4631,2020-04-27 14:52:23,GB,Leeds General Infirmary,True,67217
4632,2020-04-27 14:52:47,GB,University College London Hospital NHS Trust,False,39331
4633,2020-04-27 14:53:32,GB,Lister Hospital,False,b4fb36b0-1f59-437d-b309-5a5efa0176f2
4634,2020-04-27 14:53:33,GB,Manchester Royal Infirmary,True,21478
4635,2020-04-27 14:53:52,GB,St Mary's Hospital (Paddington),True,a94f9f49-a505-4a75-a098-cb3da55a922a
4636,2020-04-27 14:54:19,GB,Basildon University Hospital,False,54684
4637,2020-04-27 14:54:23,GB,Basildon University Hospital,False,c7915446-1c6e-48a2-8c33-7c620bdebfac
4638,2020-04-27 14:54:40,GB,Barnet Hospital,False,f1093f03-0a43-4920-8d5b-16353781a72e
4639,2020-04-27 14:55:00,GB,Leicester Royal Infirmary,True,41ba44c6-5323-4206-a2c1-4e0825461aaa
4640,2020-04-27 14:55:03,GB,Maidstone District General Hospital,True,850ff5c2-b54e-4d6f-9732-e01165987b0d
4641,2020-04-27 14:56:07,GB,Sandwell General Hospital,True,1183780e-1f41-4f29-9a84-4163581665cd
4642,2020-04-27 14:58:10,GB,Singleton Hospital,True,31086
4643,2020-04-27 14:59:06,GB,Kettering General Hospital,True,62440
4644,2020-04-27 15:00:31,GB,Croydon University Hospital,False,d179a4c7-12e6-4de4-92bb-d8ac43e78112
4645,2020-04-27 15:01:13,GB,John Radcliffe Hospital,False,12857
4646,2020-04-27 15:01:18,GB,John Radcliffe Hospital,True,45464
4647,2020-04-27 15:02:09,GB,Royal Hallamshire Hospital,True,800014070
4648,2020-04-27 15:02:24,GB,Royal Cornwall Hospital (treliske),True,7082
4649,2020-04-27 15:03:49,GB,Queen's Romford - Gastro,True,48734
4650,2020-04-27 15:04:08,GB,Glasgow Royal Infirmary,True,e2f4b95c-af50-4b2b-ad1f-23b0f6c19717
4651,2020-04-27 15:04:33,GB,Bristol Royal Hospital For Children,True,39a2af6e-04b5-4130-8cae-9e9b934c6da4
4652,2020-04-27 15:05:29,GB,Croydon University Hospital,True,2592a6e2-b976-42d2-ab45-ad45c0ff8491
4653,2020-04-27 15:05:42,GB,Withybush General Hospital,True,437f5b61-cb1e-4b0b-b468-39821f656f6e
4654,2020-04-27 15:05:49,US,NY - Montefiore Medical Center - Moses,True,30179
4655,2020-04-27 15:06:16,GB,North Middlesex Hospital,True,1565
4656,2020-04-27 15:06:38,GB,Salisbury District Hospital,True,f05f1ded-7984-453b-9f0a-a16ba3194028
4657,2020-04-27 15:06:49,GB,Royal London Hospital,False,a383c671-143e-4188-8e95-8ddee4d4b7f0
4658,2020-04-27 15:06:50,GB,Lincoln County Hospital,True,73274404-df08-4a8a-abb7-110e5e8c94d1
4659,2020-04-27 15:07:53,GB,Basildon University Hospital,False,62356
4660,2020-04-27 15:08:07,GB,Prince Philip Hospital,True,800011858
4661,2020-04-27 15:08:24,GB,Basildon University Hospital,False,37f56e9b-6f28-430e-b709-15cdad5aec69
4662,2020-04-27 15:09:20,GB,Cambridge University Hospital,True,53269
4663,2020-04-27 15:09:23,GB,Manchester Royal Infirmary,True,38243
4664,2020-04-27 15:09:30,GB,John Radcliffe Hospital,True,735b72b9-ffaf-40b0-88e4-289acd59fd26
4665,2020-04-27 15:09:47,GB,Chelsea and Westminster,True,d42d398f-a14c-4998-8ced-0a3bc9abde76
4666,2020-04-27 15:10:55,GB,Leicester Royal Infirmary,False,800005998
4667,2020-04-27 15:10:56,ZA,Groote Schuur Hospital,True,0f2f75ce-4021-4837-ba35-04a70b5fd2f1
4668,2020-04-27 15:11:12,GB,Northwick Park & St Marks Hospital,True,800004355
4669,2020-04-27 15:12:58,GB,King's College Hospital,True,30c3272e-57e8-4fd9-b6f1-b3e477da0e1e
4670,2020-04-27 15:13:47,GB,Southampton General Hospital,True,2abbc57e-529d-421d-b9e3-1881bf91f7c8
4671,2020-04-27 15:14:07,GB,Wexham Park Hospital,True,10880
4672,2020-04-27 15:14:30,GB,Royal Infirmary of Edinburgh,True,37270
4673,2020-04-27 15:15:23,GB,Royal Infirmary of Edinburgh,True,1b340e62-ccf2-495a-adae-e72a05328ab8
4674,2020-04-27 15:15:33,GB,Glasgow Royal Infirmary,True,fd61c4a7-0ec9-41e5-b869-ec6c701c54e1
4675,2020-04-27 15:15:37,GB,Royal Brompton Hospital,True,65644
4676,2020-04-27 15:15:47,GB,Dundonald Ulster Hospital,False,7b470d4f-c464-4320-9b91-3b1d9c052a5d
4677,2020-04-27 15:15:47,GB,Dundonald Ulster Hospital,False,7b470d4f-c464-4320-9b91-3b1d9c052a5d
4678,2020-04-27 15:16:07,GB,St James's University Hospital,True,b9b2ed8f-03a0-4258-bb3e-45d7d4c02e97
4679,2020-04-27 15:16:54,GB,Salford Royal Hospitals NHS Trust,True,2cccf94d-8839-4d0b-ada6-58b51f84d66d
4680,2020-04-27 15:17:31,GB,Royal Liverpool University Hospital,False,d46802a5-2991-4668-8951-5ffaca0c0412
4681,2020-04-27 15:18:01,GB,NUH ED,True,844efcbc-202d-47c6-895f-a89267885f99
4682,2020-04-27 15:18:19,GB,Lister Hospital,True,aa476a66-c029-4fa4-a727-0182eaca6d5d
4683,2020-04-27 15:18:27,GB,North Manchester General Hospital,False,49808
4684,2020-04-27 15:18:28,GB,Medway Maritime Hospital (rehab-Front Block),True,3f96cb2e-f8a5-4fe5-bacb-0b15a7061df3
4685,2020-04-27 15:19:00,GB,Lewisham Hospital,False,5c839a95-049f-426a-9376-cf8d160919b6
4686,2020-04-27 15:19:26,GB,Southmead Hospital,True,48659
4687,2020-04-27 15:19:32,GB,George Eliot Hospital - Acute Services,True,660e4511-50c4-46fb-b89a-d0b2387e041a
4688,2020-04-27 15:20:22,GB,Darent Valley Hospital,False,5f30e14a-7f44-47a1-b003-cc3495fcc63c
4689,2020-04-27 15:21:14,GB,Colchester General Hospital,False,b9570796-ca40-4ad4-ae1c-67d9bc4ea9c8
4690,2020-04-27 15:21:29,GB,Night Team BRI,True,61729
4691,2020-04-27 15:21:48,GB,Royal Berkshire Hospital,True,f0ea10be-2a6d-42f4-bd5a-ada14e8d4852
4692,2020-04-27 15:21:52,GB,Royal Glamorgan Hospital,True,55185
4693,2020-04-27 15:21:53,GB,Royal Glamorgan Hospital,True,55185
4694,2020-04-27 15:21:54,GB,Royal Glamorgan Hospital,True,55185
4695,2020-04-27 15:21:54,GB,Royal Glamorgan Hospital,True,55185
4696,2020-04-27 15:21:55,GB,Royal Glamorgan Hospital,True,55185
4697,2020-04-27 15:22:15,GB,St George's (London),True,1a0d5ec1-6d9d-455c-b748-0e1ef9302766
4698,2020-04-27 15:23:03,GB,Basildon University Hospital,False,0e4bfca7-a3be-433a-b061-5df516d1cf31
4699,2020-04-27 15:24:27,GB,St Mary's Hospital (Paddington),False,28627
4700,2020-04-27 15:24:43,GB,Hull Royal Infirmary,False,47344
4701,2020-04-27 15:24:51,GB,Wythenshawe Hospital,False,9380
4702,2020-04-27 15:25:12,GB,Fairfield General Hospital,False,43571
4703,2020-04-27 15:26:05,GB,York Hospitals - Ophthalmology,True,51396
4704,2020-04-27 15:26:05,GB,York Hospitals - Ophthalmology,True,51396
4705,2020-04-27 15:26:14,GB,Milton Keynes - MAU,True,613f68c3-540b-463d-b45c-554a8d08b3c0
4706,2020-04-27 15:26:36,GB,North Middlesex Hospital,True,b4d0d94e-9443-4b73-b8e3-70f3ae0fd357
4707,2020-04-27 15:27:30,GB,Causeway Hospital,True,9466
4708,2020-04-27 15:27:31,GB,Frimley Park Hospital,True,800014082
4709,2020-04-27 15:28:10,GB,Royal London Hospital,True,050762ee-eddc-4f20-987f-9e46aacca163
4710,2020-04-27 15:28:11,GB,vascular,True,800011712
4711,2020-04-27 15:29:10,GB,Nevill Hall Hospital,True,fdbaa7d2-46d8-41fa-a2d0-de4c57324f5f
4712,2020-04-27 15:29:50,GB,University College London Hospital NHS Trust,True,cc310b03-97ab-4eaf-afd6-4053e6f3c137
4713,2020-04-27 15:29:55,GB,St Mary's Hospital (Paddington),True,8891
4714,2020-04-27 15:29:57,GB,Borders General Hospital,True,8b29f56a-796a-45a5-9b24-2ca021ad4ab1
4715,2020-04-27 15:31:00,GB,Northwick Park & St Marks Hospital,False,57558
4716,2020-04-27 15:31:18,GB,Trafford General Hospital,True,43209
4717,2020-04-27 15:31:25,GB,Royal Victoria Hospital (Belfast),True,14a60d61-b91e-44ea-9f31-e578c35674fc
4718,2020-04-27 15:31:37,GB,Great Ormond Street Hospital NHS Trust,True,fb98008e-5646-4e7c-903c-ea3038e547e6
4719,2020-04-27 15:32:50,GB,Queen Elizabeth University Hospital (Glasgow),True,c8359e92-f234-4b86-9092-f5972e6ce2d3
4720,2020-04-27 15:34:02,GB,University Hospital of Wales,True,335ad10c-c431-4df6-b20b-a90a335594de
4721,2020-04-27 15:34:12,GB,Royal Gwent Hospital,True,7143
4722,2020-04-27 15:34:47,GB,Maidstone District General Hospital,True,08cadf60-77b3-4c21-aaee-c15d4d2f703d
4723,2020-04-27 15:36:33,GB,Royal London Hospital,True,20698
4724,2020-04-27 15:36:57,GB,Royal London Hospital,True,19516
4725,2020-04-27 15:39:08,GB,Morriston Hospital,True,59576
4726,2020-04-27 15:40:44,GB,George Eliot Hospital - Acute Services,False,660e4511-50c4-46fb-b89a-d0b2387e041a
4727,2020-04-27 15:41:04,GB,Princess Royal University Hospital (Kent),False,47381
4728,2020-04-27 15:41:06,GB,St George's Hospital (London) - General Medicine,True,f3aea9e1-0ac7-4a6b-bd30-bceaca76a5c3
4729,2020-04-27 15:41:40,GB,Great Ormond Street Hospital NHS Trust,True,38778
4730,2020-04-27 15:41:49,GB,St Thomas' Hospital,False,3ed6a7cd-5986-4b00-85f7-a70c26ee5858
4731,2020-04-27 15:42:17,GB,Eastbourne District General Hospital,True,fdfbe944-a5b2-4b40-8357-a27fb9e1ffa8
4732,2020-04-27 15:42:41,GB,East Surrey Hospital,True,4999
4733,2020-04-27 15:42:59,GB,Lewisham Hospital,True,67878
4734,2020-04-27 15:43:12,GB,Basingstoke and North Hampshire Hospital,True,266b5b60-ee76-42e8-8a35-bd197069542f
4735,2020-04-27 15:44:35,MT,Mater Dei Hospital (Malta),True,36453
4736,2020-04-27 15:44:41,GB,King's College Hospital,True,12a36c0c-7839-4e46-b047-a426c68b6d79
4737,2020-04-27 15:44:44,GB,Wythenshawe Hospital,True,63858
4738,2020-04-27 15:45:31,GB,Bristol Royal Infirmary,True,14346
4739,2020-04-27 15:46:30,GB,St Mary's Hospital (Paddington),False,a0528282-339a-4726-963a-546c33302b9d
4740,2020-04-27 15:46:30,GB,St Mary's Hospital (Paddington),False,a0528282-339a-4726-963a-546c33302b9d
4741,2020-04-27 15:47:09,GB,Airedale General Hospital,True,38604
4742,2020-04-27 15:48:00,GB,RGH Anaes & Critical Care,True,17047
4743,2020-04-27 15:48:56,GB,St George's (London),True,50253
4744,2020-04-27 15:48:59,GB,Tunbridge Wells Hospital,True,28058
4745,2020-04-27 15:49:08,GB,Queen Elizabeth University Hospital (Glasgow),True,30717
4746,2020-04-27 15:49:42,GB,St Thomas' Hospital,True,80d1fa3d-8fb4-4cd1-b957-5003c053def8
4747,2020-04-27 15:49:50,GB,St George's (London),False,8adf684f-517f-4fc4-85ff-cfda96fabfd3
4748,2020-04-27 15:49:50,GB,St George's (London),False,8adf684f-517f-4fc4-85ff-cfda96fabfd3
4749,2020-04-27 15:50:28,ZA,King Edward VIII,False,dcf14fef-7ff5-4f02-8ff0-f5577fb2898c
4750,2020-04-27 15:51:20,GB,Barnsley District General Hospital,False,cdb65099-bc3d-4031-8fd2-3ce87f710075
4751,2020-04-27 15:51:52,GB,Royal Lancaster Infirmary,False,800014092
4752,2020-04-27 15:52:20,GB,St George's Hospital (London) - General Medicine,True,890
4753,2020-04-27 15:53:22,GB,Manchester Critical Care,False,fe049b54-366f-49dd-b729-d2c1c548b9f4
4754,2020-04-27 15:53:52,GB,Wythenshawe Hospital,False,8c356dbc-5c1a-40a7-9efb-0c800fed7f9a
4755,2020-04-27 15:54:08,GB,Royal Devon and Exeter Hospital (wonford),False,e1db2d2d-be1a-4da5-87c8-a270bcd4531f
4756,2020-04-27 15:54:40,GB,Wexham Park Hospital,True,a77d5aed-6e1e-426c-98ac-8dace5b9dd29
4757,2020-04-27 15:55:00,GB,Royal Devon and Exeter Hospital (wonford),False,e1db2d2d-be1a-4da5-87c8-a270bcd4531f
4758,2020-04-27 15:55:10,GB,Royal Devon and Exeter Hospital (wonford),False,e1db2d2d-be1a-4da5-87c8-a270bcd4531f
4759,2020-04-27 15:55:32,GB,Charing Cross,True,96081af4-1eeb-4a79-9a5b-f83dcbe77074
4760,2020-04-27 15:55:39,GB,Queen Elizabeth University Hospital (Glasgow),True,dd2e6062-8214-4aac-9905-bf7c985131d4
4761,2020-04-27 15:56:07,GB,Glenfield General Hospital,False,e8cb5d5c-fdc6-45e4-900d-fec7adc7cc3e
4762,2020-04-27 15:57:37,GB,Stoke Mandeville Hospital,True,a123c594-7ee4-4758-8fa9-974077d67961
4763,2020-04-27 15:57:54,GB,Nightingale London - Education Faculty,True,800013195
4764,2020-04-27 15:58:50,GB,St Peter's Hospital,False,7d9720b4-83a6-46d9-b948-eba5f301d817
4765,2020-04-27 15:58:59,GB,Conquest Hospital,True,69500
4766,2020-04-27 15:59:00,GB,St Helier Hospital,True,57581
4767,2020-04-27 15:59:10,GB,Milton Keynes - MAU,True,57008
4768,2020-04-27 15:59:26,GB,Royal Gwent Hospital,True,800014097
4769,2020-04-27 15:59:46,GB,Arrowe Park Hospital,True,16173
4770,2020-04-27 15:59:53,GB,Broomfield Hospital,True,62af4383-8e68-4914-96fc-267740b51ba4
4771,2020-04-27 16:01:11,GB,Macmillan cancer centre,False,800013621
4772,2020-04-27 16:02:34,GB,Royal Albert Edward Infirmary,True,13105
4773,2020-04-27 16:03:28,GB,Hammersmith Hospital,True,14155
4774,2020-04-27 16:03:31,GB,Arrowe Park Hospital,True,586335ac-a307-46f2-8fea-ab88bd6a4f83
4775,2020-04-27 16:03:35,US,NY - Montefiore MC - Einstein,False,78f919eb-de29-4989-a17d-55c899642bb3
4776,2020-04-27 16:03:35,US,NY - Montefiore MC - Einstein,False,78f919eb-de29-4989-a17d-55c899642bb3
4777,2020-04-27 16:04:17,GB,Poole General Hospital,True,6ba338f3-bf8a-4247-9399-dc87de281574
4778,2020-04-27 16:04:24,GB,Ealing Hospital,True,48811
4779,2020-04-27 16:04:49,GB,John Radcliffe Hospital,True,685cffd6-b8a1-4085-a6bd-8b979ef14604
4780,2020-04-27 16:05:11,GB,Prince Charles Hospital,True,166
4781,2020-04-27 16:05:15,GB,North Middlesex Hospital,True,3917
4782,2020-04-27 16:05:30,GB,Royal Surrey County Hospital,True,56545
4783,2020-04-27 16:05:44,GB,Northern General Hospital,True,800014102
4784,2020-04-27 16:06:52,GB,Medway Maritime Hospital (rehab-Front Block),True,eaff7cd0-5da8-4478-a7aa-ba1f7fff0e7a
4785,2020-04-27 16:07:14,GB,Southampton General Hospital,True,a35c69d5-735a-4ad0-b901-d3057ce086ec
4786,2020-04-27 16:07:22,GB,Barnet Hospital - General Medicine,True,29208
4787,2020-04-27 16:07:39,GB,St Thomas' Hospital,False,b4f13176-5de6-46b5-9d3d-dfb4c9a47e44
4788,2020-04-27 16:07:45,GB,Homerton University Hospital,False,2530
4789,2020-04-27 16:09:06,GB,Ysbyty Gwynedd,True,89bc1d62-a8dd-4372-92fc-3eb4bf12aed1
4790,2020-04-27 16:09:15,GB,Wythenshawe Hospital,True,16991
4791,2020-04-27 16:11:14,GB,Norfolk and Norwich University Hospital,False,2927
4792,2020-04-27 16:11:40,GB,Ealing Hospital,True,abe9fb5d-7edc-4d8f-a399-0c7ec1bf0a98
4793,2020-04-27 16:11:45,GB,Royal Hallamshire Hospital,True,37760
4794,2020-04-27 16:13:28,GB,Queen Elizabeth Hospital (Woolwich),True,4508
4795,2020-04-27 16:13:39,GB,Warwick Hospital,True,11712
4796,2020-04-27 16:13:45,MT,Mater Dei Hospital (Malta),True,49d1ca08-afb7-47d0-acbc-30b8992e5ca7
4797,2020-04-27 16:14:11,GB,Great Ormond Street Hospital NHS Trust,False,800012620
4798,2020-04-27 16:14:18,GB,Manchester Royal Infirmary,True,7496
4799,2020-04-27 16:14:48,GB,Eastbourne District General Hospital,True,c0779e32-a8ce-4b35-aa52-c704b99072d2
4800,2020-04-27 16:15:14,GB,Lister Hospital,True,71958
4801,2020-04-27 16:15:51,GB,Harefield Hospital,True,15794
4802,2020-04-27 16:16:49,GB,Northwick Park & St Marks Hospital,True,800013617
4803,2020-04-27 16:17:20,GB,St Thomas' Hospital,True,154787f1-738a-46dd-bcf3-e59a11289234
4804,2020-04-27 16:17:35,GB,Queen Elizabeth Hospital (Birmingham),True,44534
4805,2020-04-27 16:17:48,GB,Royal Manchester Children's Hospital,True,db6f6a25-3198-49ab-a127-863a37c6087c
4806,2020-04-27 16:17:48,GB,Royal Manchester Children's Hospital,True,db6f6a25-3198-49ab-a127-863a37c6087c
4807,2020-04-27 16:18:16,GB,Cambridge University Hospital,True,757fb7b8-ecca-4714-939d-5176b77a951a
4808,2020-04-27 16:18:55,GB,Bassetlaw Hospital,True,58408
4809,2020-04-27 16:20:13,GB,East Surrey Hospital,True,0a2cca23-5bc7-42e1-bf5e-b20306c01ed0
4810,2020-04-27 16:20:45,GB,Queen's Hospital Romford,True,52307
4811,2020-04-27 16:21:13,GB,Leicester Royal Infirmary,False,11458
4812,2020-04-27 16:21:17,GB,Royal United Hospital,True,c2ac2e58-c81f-46d5-801f-7a9dbda576ff
4813,2020-04-27 16:21:34,GB,Croydon University Hospital,True,cfe8e6c2-d15e-429d-903c-0bc5040b5b95
4814,2020-04-27 16:22:19,GB,Gastro,True,b48d5df7-84de-4ac9-8ab1-989e2c6d6ab4
4815,2020-04-27 16:23:02,GB,University College London Hospital NHS Trust,False,800007660
4816,2020-04-27 16:23:17,GB,Bristol Royal Infirmary,True,4c8b0a0a-340a-449a-be1b-edcc0a136af0
4817,2020-04-27 16:23:28,GB,Royal Surrey County Hospital,False,e2a20514-5f6b-4b76-a6a2-f33f6a848b55
4818,2020-04-27 16:23:30,GB,Haem unit,True,40202
4819,2020-04-27 16:24:30,GB,Hairmyres Hospital - General Medicine,True,1456
4820,2020-04-27 16:25:09,GB,Bristol Royal Infirmary,True,74032
4821,2020-04-27 16:26:22,GB,Alder Hey Children's Hospital,True,bec903c5-7c65-42d1-bb09-37332e821f7e
4822,2020-04-27 16:26:29,GB,Basildon University Hospital,False,43551
4823,2020-04-27 16:26:35,GB,Watford General Hospital,False,69889
4824,2020-04-27 16:29:18,GB,Kettering General Hospital,True,62073d49-ba22-4dfc-a2f3-fec786117674
4825,2020-04-27 16:30:31,GB,Glan Clwyd Hospital,False,73db41de-5fae-4cf2-9eb2-b9bf5070ffe8
4826,2020-04-27 16:30:31,GB,Glan Clwyd Hospital,False,73db41de-5fae-4cf2-9eb2-b9bf5070ffe8
4827,2020-04-27 16:30:52,GB,Lister Hospital,True,4683
4828,2020-04-27 16:31:37,GB,Royal Gwent Hospital,True,c9ef3f18-0d63-4339-a77e-ab82b5e13692
4829,2020-04-27 16:32:02,GB,North Middlesex Hospital,True,18021
4830,2020-04-27 16:32:10,GB,Hillingdon Hospital,True,b3460ec0-bcc0-4176-af96-c61e06733286
4831,2020-04-27 16:32:33,GB,Queen's Hospital,False,800001753
4832,2020-04-27 16:32:47,GB,Royal Sussex County Hospital,True,14105
4833,2020-04-27 16:32:47,GB,Ninewells Hospital,True,752f8a0a-8e74-41ff-8d60-ea977374de99
4834,2020-04-27 16:32:47,GB,Ninewells Hospital,True,752f8a0a-8e74-41ff-8d60-ea977374de99
4835,2020-04-27 16:32:58,GB,North Middlesex Hospital,False,830e665b-7388-4982-bcc6-d5559ebe58bb
4836,2020-04-27 16:32:58,GB,Victoria Hospital (Kirkcaldy),True,64870
4837,2020-04-27 16:33:29,GB,Medway Maritime Hospital (rehab-Front Block),True,49002896-9a05-4456-b1e6-f7aae30df0dc
4838,2020-04-27 16:34:07,GB,St Bartholomew's Hospital,False,28022
4839,2020-04-27 16:34:07,GB,Glasgow Royal Infirmary,True,800004108
4840,2020-04-27 16:36:05,GB,Hillingdon Hospital,False,54478
4841,2020-04-27 16:36:12,GB,Royal Free Hospital,True,309ee583-fc2f-42b2-9439-6fbcd2d2f6d5
4842,2020-04-27 16:37:47,GB,Royal London Hospital,True,42901
4843,2020-04-27 16:37:48,GB,Glangwili General Hospital,False,47f11fe7-7ad9-48f5-8ec8-e1df7b0952d7
4844,2020-04-27 16:38:35,GB,Royal London Hospital,True,ab52060b-80f6-4f96-b5af-cb41ff49d23c
4845,2020-04-27 16:41:23,GB,Queen Elizabeth Hospital (Birmingham),True,69802
4846,2020-04-27 16:42:03,MT,Mater Dei Hospital (Malta),True,45527
4847,2020-04-27 16:42:06,GB,Manchester Royal Infirmary,True,339e4db0-8b47-4e09-95b8-254c57dce88e
4848,2020-04-27 16:42:45,GB,North Middlesex Hospital,True,12306
4849,2020-04-27 16:42:49,GB,Glasgow Royal Infirmary,True,800014124
4850,2020-04-27 16:42:52,MT,Mater Dei Hospital (Malta),False,72053
4851,2020-04-27 16:42:53,GB,St Helier Hospital,True,63d23d07-82b2-49a4-99d1-310802cc3e92
4852,2020-04-27 16:43:23,GB,Royal Sussex County Hospital,True,800014094
4853,2020-04-27 16:43:37,GB,Countess Of Chester Hospital,False,01f19fcc-208a-4b31-87ea-2054c1122419
4854,2020-04-27 16:43:50,GB,Great Ormond Street Hospital NHS Trust,False,66577
4855,2020-04-27 16:43:52,GB,Countess Of Chester Hospital,True,0afb55d5-980b-42fe-bbce-4e5df2b5ed56
4856,2020-04-27 16:46:12,GB,Royal Infirmary of Edinburgh,True,16070
4857,2020-04-27 16:46:22,GB,St Mary's Hospital (Paddington),False,25dedb9d-c581-4306-a956-3d59274648cc
4858,2020-04-27 16:46:29,GB,William Harvey Hospital (ashford),False,5126ef22-e4ea-4384-9005-6f686143135b
4859,2020-04-27 16:47:36,GB,Royal Marsden Hospital (Sutton),False,7575
4860,2020-04-27 16:47:44,GB,Royal London Hospital,True,60005
4861,2020-04-27 16:48:21,GB,Great Ormond Street Hospital NHS Trust,True,6605a354-6869-4bfe-8548-df6e71c1d439
4862,2020-04-27 16:49:30,GB,Queen Elizabeth Hospital (Birmingham),True,44925
4863,2020-04-27 16:50:26,GB,Cambridge University Hospital,False,7895
4864,2020-04-27 16:51:10,GB,University Hospital Monklands,False,800012101
4865,2020-04-27 16:51:18,GB,St Mary's Hospital (Paddington),True,31768
4866,2020-04-27 16:51:46,GB,Royal Bournemouth General Hospital,False,7f6cb9b5-6e56-49b5-9281-31bf84259f0c
4867,2020-04-27 16:55:01,GB,Royal Hallamshire Hospital,True,7604
4868,2020-04-27 16:55:39,GB,Robert Jones and Agnes Hunt Orthopaedic Hospital,True,948afbe4-4955-47c7-84d8-ca629c6d77b5
4869,2020-04-27 16:55:47,GB,Royal London Hospital,True,43811
4870,2020-04-27 16:55:58,GB,Princess Royal University Hospital (Kent),True,25e1f6d6-a91b-4eba-99a7-b6fa4894a5da
4871,2020-04-27 16:56:04,GB,Barnsley District General Hospital,True,e19ba5f5-8dfd-4edd-a5e9-f326218af1a2
4872,2020-04-27 16:56:43,GB,Leicester Royal Infirmary,True,11561
4873,2020-04-27 16:56:50,GB,Medway Maritime Hospital (rehab-Front Block),False,800014131
4874,2020-04-27 16:57:03,GB,Glasgow Royal Infirmary,True,62408
4875,2020-04-27 16:58:10,GB,Chelsea and Westminster,True,47882
4876,2020-04-27 17:00:41,GB,St George's (London),True,e34b851d-6de4-46e8-a44f-d87644aba6e5
4877,2020-04-27 17:01:28,GB,Chelsea and Westminster,True,b7ca0223-0b2d-4cef-be83-179373f8ed4d
